book_name,chapter,verse,text,normalization
Genesis,4,19,"Who took two wives: the name of the one was Ada, and the name of the other Sella.","[""Someone took two wives."", ""The name of one wife was Ada."", ""The name of the other wife was Sella.""]"
Genesis,4,18,"And Henoch begot Irad, and Irad begot Maviael, and Maviael begot Mathusael, and Mathusael begot Lamech,","[""Henoch begot Irad."", ""Irad begot Maviael."", ""Maviael begot Mathusael."", ""Mathusael begot Lamech.""]"
Genesis,4,22,"Sella also brought forth Tubalcain, who was a hammerer and artificer in every work of brass and iron. And the sister of Tubalcain was Noema.","[""Sella brought forth Tubalcain."", ""Tubalcain was a hammerer."", ""Tubalcain was an artificer in every work of brass."", ""Tubalcain was an artificer in every work of iron."", ""The sister of Tubalcain was Noema.""]"
Genesis,4,21,And his brother's name was Jubal: he was the father of them that play upon the harp and the organs.,"[""His brother's name was Jubal."", ""Jubal was the father of those who play upon the harp."", ""Jubal was the father of those who play upon the organs.""]"
Genesis,4,20,"And Ada brought forth Jabel: who was the father of such as dwell in tents, and of herdsmen.","[""Ada gave birth to Jabel."", ""Jabel was the ancestor of those who dwell in tents."", ""Jabel was the ancestor of herdsmen.""]"
Genesis,4,23,"And Lamech said to his wives Ada and Sella: Hear my voice, ye wives of Lamech, hearken to my speech: for I have slain a man to the wounding of myself, and a stripling to my own bruising.","[""Lamech spoke to his wives Ada and Zillah."", ""Lamech commanded Ada and Zillah to hear his voice."", ""Lamech commanded Ada and Zillah to listen to his speech."", ""Lamech said that he has slain a man to his wounding."", ""Lamech said that he has slain a young man to his bruising.""]"
Genesis,4,24,Sevenfold vengeance shall be taken for Cain: but for Lamech seventy times sevenfold.,"[""Vengeance will be taken for Cain sevenfold."", ""Vengeance will be taken for Lamech seventy times sevenfold.""]"
Genesis,4,26,"But to Seth also was born a son, whom he called Enos: this man began to call upon the name of the Lord.","[""Seth had a son."", ""Seth called his son Enos."", ""Enos began to call upon the name of the Lord.""]"
Genesis,5,1,"This is the book of the generation of Adam. In the day that God created man, he made him to the likeness of God.","[""This is the book of the generation of Adam."", ""God created man."", ""God created man in the likeness of God.""]"
Genesis,4,25,"Adam also knew his wife again: and she brought forth a son, and called his name Seth, saying: God hath given me another seed for Abel, whom Cain slew.","[""Adam knew his wife again."", ""Adam's wife conceived."", ""Adam's wife gave birth to a son."", ""Adam's wife named the son Seth."", ""Adam's wife spoke."", ""Adam's wife stated that God had given her another seed."", ""The other seed replaced Abel."", ""Cain killed Abel.""]"
Genesis,5,2,"He created them male and female; and blessed them: and called their name Adam, in the day when they were created.","[""God created them."", ""God created them male."", ""God created them female."", ""God blessed them."", ""God called their name Adam."", ""This happened on the day when they were created.""]"
Genesis,5,3,"And Adam lived a hundred and thirty years, and begot a son to his own image and likeness, and called his name Seth.","[""Adam lived one hundred and thirty years."", ""Adam begot a son."", ""The son was in Adam's own image."", ""The son was in Adam's likeness."", ""Adam called his son's name Seth.""]"
Genesis,5,5,"And all the time that Adam lived, came to nine hundred and thirty years, and he died.","[""Adam lived for a period of time."", ""That period of time was nine hundred and thirty years."", ""Adam died.""]"
Genesis,5,6,"Seth also lived a hundred and five years, and begot Enos.","[""Seth lived one hundred and five years."", ""Seth begot Enos.""]"
Genesis,5,4,"And the days of Adam, after he begot Seth, were eight hundred years: and he begot sons and daughters.","[""Adam begot Seth."", ""After Adam begot Seth, Adam lived eight hundred years."", ""After Adam begot Seth, Adam begot sons."", ""After Adam begot Seth, Adam begot daughters.""]"
Genesis,5,8,"And all the days of Seth were nine hundred and twelve years, and he died.","[""Seth lived for nine hundred and twelve years."", ""Seth died.""]"
Genesis,5,7,"And Seth lived after he begot Enos, eight hundred and seven years, and begot sons and daughters.","[""Seth begot Enos."", ""Seth lived after he begot Enos."", ""Seth lived eight hundred and seven years after he begot Enos."", ""Seth begot sons after he begot Enos."", ""Seth begot daughters after he begot Enos.""]"
Genesis,5,9,"And Enos lived ninety years, and begot Cainan.","[""Enos lived for ninety years."", ""Enos begot Cainan.""]"
Genesis,5,11,"And all the days of Enos were nine hundred and five years, and he died.","[""Enos lived a total of nine hundred and five days."", ""Enos died.""]"
Genesis,5,10,"After whose birth he lived eight hundred and fifteen years, and begot sons and daughters.","[""After the birth of the person, he lived for eight hundred and fifteen years."", ""He begot sons."", ""He begot daughters.""]"
Genesis,5,12,"And Cainan lived seventy years, and begot Malaleel.","[""Cainan lived for seventy years."", ""Cainan begot Malaleel.""]"
Genesis,5,14,"And all the days of Cainan were nine hundred and ten years, and he died.","[""All the days of Cainan were nine hundred and ten years."", ""Cainan died.""]"
Genesis,5,15,And Malaleel lived sixty-five years and begot Jared.,"[""Malaleel lived for sixty-five years."", ""Malaleel begot Jared.""]"
Genesis,5,13,"And Cainan lived after he begot Malaleel, eight hundred and forty years, and begot sons and daughters.","[""Cainan begot Malaleel."", ""Cainan lived for eight hundred and forty years after he begot Malaleel."", ""Cainan begot sons."", ""Cainan begot daughters.""]"
Genesis,5,16,"And Malaleel lived after he begot Jared, eight hundred and thirty years, and begot sons and daughters.","[""Malaleel lived after he begot Jared."", ""Malaleel lived eight hundred and thirty years after he begot Jared."", ""Malaleel begot sons."", ""Malaleel begot daughters.""]"
Genesis,5,17,"And all the days of Malaleel were eight hundred and ninety-five years, and he died.","[""The days of Malaleel totaled eight hundred and ninety-five years."", ""Malaleel died.""]"
Genesis,5,18,"And Jared lived a hundred and sixty-two years, and begot Henoch.","[""Jared lived for one hundred and sixty-two years."", ""Jared begot Henoch.""]"
Genesis,5,20,"And all the days of Jared were nine hundred and sixty-two years, and he died.","[""Jared lived a total of nine hundred and sixty-two days."", ""Jared died.""]"
Genesis,5,19,"And Jared lived after he begot Henoch, eight hundred years, and begot sons and daughters.","[""Jared lived after he begot Henoch."", ""Jared lived for eight hundred years after he begot Henoch."", ""Jared begot sons after he begot Henoch."", ""Jared begot daughters after he begot Henoch.""]"
Genesis,5,21,"And Henoch lived sixty-five years, and begot Mathusala.","[""Henoch lived for sixty-five years."", ""Henoch begot Mathusala.""]"
Genesis,5,22,"And Henoch walked with God: and lived after he begot Mathusala, three hundred years, and begot sons and daughters.","[""Henoch walked with God."", ""Henoch lived after he begot Mathusala for three hundred years."", ""Henoch begot sons."", ""Henoch begot daughters.""]"
Genesis,5,23,And all the days of Henoch were three hundred and sixty-five years.,"[""All the days of Henoch were three hundred and sixty-five years.""]"
Genesis,5,24,"And he walked with God, and was seen no more: because God took him.","[""He walked with God."", ""He was seen no more."", ""God took him.""]"
Genesis,5,25,"And Mathusala lived a hundred and eighty-seven years, and begot Lamech.","[""Mathusala lived for one hundred and eighty-seven years."", ""Mathusala begot Lamech.""]"
Genesis,5,27,"And all the days of Mathusala were nine hundred and sixty-nine years, and he died.","[""All the days of Mathusala were nine hundred and sixty-nine years."", ""Mathusala died.""]"
Genesis,5,26,"And Mathlusala lived after he begot Lamech, seven hundred and eighty-two years, and begot sons and daughters.","[""Methuselah lived after he fathered Lamech."", ""Methuselah lived for seven hundred and eighty-two years after he fathered Lamech."", ""Methuselah fathered sons after he fathered Lamech."", ""Methuselah fathered daughters after he fathered Lamech.""]"
Genesis,5,28,"And Lamech lived a hundred and eighty-two years, and begot a son.","[""Lamech lived for one hundred and eighty-two years."", ""Lamech begot a son.""]"
Genesis,5,30,"And Lamech lived after he begot Noe, five hundred and ninety-five years, and begot sons and daughters.","[""Lamech lived after he begot Noah."", ""Lamech lived for five hundred and ninety-five years after he begot Noah."", ""Lamech begot sons after he begot Noah."", ""Lamech begot daughters after he begot Noah.""]"
Genesis,5,29,"And he called his name Noe, saying: This same shall comfort us from the works and labours of our hands on the earth, which the Lord hath cursed.","[""The man named his son Noe."", ""The man said that Noe will comfort them."", ""The comfort will be regarding the works of their hands."", ""The comfort will be regarding the labors of their hands."", ""The works and labors are on the earth."", ""The Lord has cursed the earth.""]"
Genesis,5,31,"And all the days of Lamech came to seven hundred and seventy-seven years, and he died. And Noe, when he was five hundred years old, begot Sem, Cham, and Japheth.","[""Lamech lived a total of seven hundred and seventy-seven years."", ""Lamech died."", ""Noah was five hundred years old."", ""Noah begot Shem."", ""Noah begot Ham."", ""Noah begot Japheth.""]"
