Jos.2.13#09=Q(K)	אַחְיוֹתַ֔/י	'a.cho.ta/i	sisters/ my	{H0269}/H9020	HNcfpc/Sp1bs	K= 'a.cho.ta/i (אַחוֹתַ/י) "sister/ my" (H0269/H9020=HNcfsc/Sp1bs)	L= אַחְוֹתַ֔/י ¦ ;	H0269			{H0269=אָחוֹת=sister}/H9020=Ps1c=my					
1Ki.12.21#01=Q(K)	וַ/יָּבֹ֣א	va/i.ya.vo.'u'	and/ he came	H9001/{H0935G}	Hc/Vqw3ms	K= va/i.ya.vo.'u (וַ/יָּבֹאוּ) "and/ they came" (H9001/H0935G=Hc/Vqw3mp)	L= וַ/יָּבֹ֣או ¦ ;	H0935G			H9001=ו=&/{H0935G=בּוֹא=: come»to come (in):1_come;_go_in}					
1Ki.12.33#16=Q(K)	מִ/לִּבּ֑/וֹ	mi./lib./o	from/ own heart/ his	H9006/{H3820A}/H9023	HR/Ncmsc/Sp3ms	K= mi./li./bad (מִ/לְּ/בַד) "<from>/ <to>/ alone" (H9006/H9005/H0905J=HR/R/Ncbsa)	L= מִ/לִּ/בֹּ֑ד ¦ ;	H3820A	H0905J		H9006=מ=from/{H3820A=לֵב=heart}/H9023=Ps3m=his					
1Ki.14.2#10=Q(K)	אַ֖תְּ	'a.ti	you	{H0859C}	HPp2fs	K= 'a.ti (אַתִּי) "you" (H0859B=HPp2fs)	L= אַ֖תְּי ¦ ;	H0859C	H0859B		{H0859C=אַתְּ=you(f.s.)}					
1Ki.14.25#07=Q(K)	שִׁישַׁ֥ק	shu.shak	Shishak	{H7895}	HNpm	K= shu.shak (שׁוּשַׁק) "Shushak" (H7895=HNpm)	L= שִׁושַׁ֥ק ¦ ;	H7895			{H7895=שִׁישַׁק=Shishak»Shishak@1Ki.11.40-2Ch}					
1Ki.15.15#05=Q(K)	וְ/קָדְשֵׁ֖י	ve./ka.de.shei	and/ [the] holy things	H9002/{H6944G}	HC/Ncmpc	K= ve./ka.de.sho/v (וְ/קָדְשׁ/וֹ) "and/ own holy thing/ his" (H9002/H6944G/H9023=HC/Ncbsc/Sp3ms)	L= וְ/קָדְשֵׁ֖/ו ¦ ;	H6944G_B			H9002=ו=and/{H6944G=קֹ֫דֶשׁ=holiness}					
1Ki.15.18#14=Q(K)	הַ/מֶּ֔לֶךְ	ha./Me.lekh	the/ king	H9009/{H4428G}	HTd/Ncmsa	K= Me.lekh (מֶלֶךְ) "a king" (H4428G=HNcbsa)	L= ַמֶּ֔לֶךְ ¦ ;	H4428G_A			H9009=ה=the/{H4428G=מֶ֫לֶךְ=king}					
1Ki.16.19#02=Q(K)	חַטֹּאתָי/ו֙	cha.ta.to/v	sins/ his	{H2403B}/H9023	HNcfpc/Sp3ms	K= cha.ta.to/v (חַטָּאת/וֹ) "sin/ his" (H2403B/H9023=HNcfsc/Sp3ms)	L= חַטֹּאתָ/ו֙ ¦ ;	H2403B_A			{H2403B=חַטָּאת=: sin»sin:1_sin}/H9023=Ps3m=his					
1Ki.16.26#07=Q(K)	וּ/בְ/חַטָּאת֔/וֹ	u./ve./cha.to.ta/v	and/ in/ sin/ his	H9002/H9003/{H2403B}/H9023	HC/R/Ncfsc/Sp3ms	K= u./ve./cha.to.ta/v (וּ/בְ/חַטֹּאתָי/ו) "and/ in/ sins/ his" (H9002/H9003/H2403B/H9023=HC/R/Ncfpc/Sp3ms)	L= וּ/בְ/חַטָּאת֔י/וֹ ¦ ;	H2403B			H9002=ו=and/H9003=ב=in/{H2403B=חַטָּאת=: sin»sin:1_sin}/H9023=Ps3m=his					
1Ki.16.34#11=Q(K)	וּ/בִ/שְׂג֤וּב	u./vi/s.giv	and/ by/ Segub	H9002/H9003/{H7687G}	HC/R/Npm	K= u./vi/s.giv (וּ/בִ/שְׂגִיב) "and/ by/ Segib" (H9002/H9003/H7687G=HC/R/Npm)	L= וּ/בִ/שְׂג֤יּב ¦ ;	H7687G			H9002=ו=and/H9003=ב=in/{H7687G=שְׂגוּב=Segub»Segub@1Ki.16.34}					
1Ki.17.15#06=Q(K)	הִֽיא\־	hi'-	she	{H1931}\H9014	HPp3fs	K= hu'- (הוּא\־) "he" (H1931\H9014=HPp3ms)	L= הִֽוא\־ ¦ ;	H1931_A			{H1931=הוּא=he;_she;_it}\H9014=־=link					
1Ki.17.15#07=Q(K)	וָ/ה֛וּא	va./hu'	and/ he	H9002/{H1931}	HC/Pp3ms	K= va./hi' (וָ/הִיא) "and/ she" (H9002/H1931=HC/Pp3ms)	L= וָ/ה֛יּא ¦ ;	H1931_B			H9002=ו=and/{H1931=הוּא=he;_she;_it}					
1Ki.18.36#21=Q(K)	וּ/בִ/דְבָרְ/ךָ֣	u./ve./div.rei./kha	and/ at/ word/ your	H9002/H9003/{H1697G}/H9021	HC/R/Ncmsc/Sp2ms	K= u./ve./div.rei./kha (וּ/בְ/דִבְרֶי/ךָ) "and/ at/ words/ your" (H9002/H9003/H1697G/H9021=HC/R/Ncmpc/Sp2ms)	L= וּ/בִ/דְבָרְי/ךָ֣ ¦ ;	H1697G_A			H9002=ו=and/H9003=ב=in/{H1697G=דָּבָר=: word»word:1_word;_speech;_command}/H9021=Ps2m=your					
1Ki.18.42#15=Q(K)	בִּרְכָּֽי/ו\׃	be.ra.kho/v	knees/ his	{H1290}/H9023\H9016	HNcfdc/Sp3ms	K= be.ra.kho/v (בְּרָכ/וֹ\׃) "knee/ his" (H1290/H9023\H9016=HNcbsc/Sp3ms)	L= בִּרְכָּֽ/ו\׃ ¦ ;	H1290			{H1290=בֶּ֫רֶךְ=knee}/H9023=Ps3m=his\H9016=׃=verseEnd					
1Ki.21.8#08=Q(K)	סְפָרִ֗ים	has.fa.rim	letters	{H5612A}	HNcmpa	K= ha/s.fa.rim (הַ/סְפָרִים) "the/ letters" (H9009/H5612A=HTd/Ncmpa)	L= ה/סְפָרִ֗ים ¦ ;	H5612A_B			{H5612A=סֵ֫פֶר=: document»scroll:1_document}					
1Ki.22.13#20=Q(K)	דְבָרְ/ךָ֗	div.rei./kha	word/ your	{H1697G}/H9021	HNcmsc/Sp2ms	K= div.rei./kha (דִבְרֶי/ךָ) "words/ your" (H1697G/H9021=HNcmpc/Sp2ms)	L= דְבָרְי/ךָ֗ ¦ ;	H1697G_B			{H1697G=דָּבָר=: word»word:1_word;_speech;_command}/H9021=Ps2m=your					
1Ki.22.48(22.49)#02=Q(K)	עָשָׂה֩	a.sar	he made	{H6213A}	HVqp3ms	K= a.sar (עָשָׂר) "he tithed" (H6237=HVqp3ms)	L= עָשָׂר֩ ¦ ;	H6213A	H6237, H6240_B		{H6213A=עָשָׂה=: do»to make:2_do;_perform}					
1Ki.22.48(22.49)#11=Q(K)	נִשְׁבְּר֥וּ	nish.be.rah	they were broken	{H7665}	HVNp3cp	K= nish.be.rah (נִשְׁבְּרָה) "it was broken" (H7665=HVNp3fs)	L= נִשְׁבְּרֻ֥ה ¦ ;	H7665			{H7665=שָׁבַר=to break}					
2Ki.3.24#12=Q(K)	וַ/יַּכּוּ	va./yako	and/ they struck down	H9001/{H5221}	Hc/Vhw3mp	K= va./ya.bo (וַ/יָּבוֹ) "and/ they went" (H9001/H0935G=Hc/Vqw3mp)	L= וַ/יַּבּוּ\־ ¦ ;	H5221_b	H0935G_b		H9001=ו=&/{H5221=נָכָה=to smite}					
2Ki.4.7#12=Q(K)	נִשְׁיֵ֑/ךְ	nish.ye./khe	debt/ your	{H5386}/H9022	HNcmsc/Sp2fs	K= nish.ye./khi (נִשְׁיֵ/כִי) "debt/ your" (H5386/H9022=HNcbsc/Sp2fs)	L= נִשְׁיֵ֑/כְי ¦ ;	H5386			{H5386=נְשִׁי=debt}/H9022=Ps2f=your					
2Ki.4.7#14=Q(K)	וּ/בָנַ֔יִ/ךְ	ve./ba.nei./khe	and/ children/ your	H9002/{H1121A}/H9022	HC/Ncmpc/Sp2fs	K= be.nei./khi (בְּנֵי/כִי) "children/ your" (H1121A/H9022=HNcmpc/Sp2fs)	L= ֻבָנַ֔יִ/כְי ¦ ;	H1121A			H9002=ו=and/{H1121A=בֵּן=: child»son:1_child;_son}/H9022=Ps2f=your					
2Ki.4.16#06=Q(K)	אַ֖תְּ	'a.ti	you	{H0859C}	HPp2fs	K= 'a.ti (אַתִּי) "you" (H0859B=HPp2fs)	L= אַ֖תְּי ¦ ;	H0859C	H0859B		{H0859C=אַתְּ=you(f.s.)}					
2Ki.4.23#03=Q(K)	אַ֣תְּ	'a.ti	[are] you	{H0859C}	HPp2fs	K= 'a.ti (אַתִּי) "[are] you" (H0859B=HPp2fs)	L= אַ֣תְּי ¦ ;	H0859C	H0859B		{H0859C=אַתְּ=you(f.s.)}					
2Ki.4.34#14=Q(K)	כַּפָּ֔י/ו	ka.po/v	palms/ his	{H3709G}/H9023	HNcfdc/Sp3ms	K= ka.po/v (כַּפּ/וֹ) "palm/ his" (H3709G/H9023=HNcbsc/Sp3ms)	L= כַּפָּ֔/ו ¦ ;	H3709G_B			{H3709G=כַּף=: palm»palm:1_palm;_hand}/H9023=Ps3m=his					
2Ki.5.9#03=Q(K)	בְּ/סוּסָ֣י/ו	be./su.so/v	with/ horses/ his	H9003/{H5483M}/H9023	HR/Ncmpc/Sp3ms	K= be./su.so/v (בְּ/סוּס/וֹ) "with/ horse/ his" (H9003/H5483M/H9023=HR/Ncmsc/Sp3ms)	L= בְּ/סוּסָ֣/ו ¦ ;	H5483M			H9003=ב=in/{H5483M=סוּס=horse}/H9023=Ps3m=his					
2Ki.5.12#03=Q(K)	אֲמָנָ֨ה	'a.va.nah	[are] Amana	{H0549H}	HNpl	K= 'a.va.nah (אֲבָנָה) "[are] Abana" (H0071=HNpl)	L= אֲבָנָ֨ה ¦ ;	H0549H	H0071		{H0549H=אֲמָנָה=Amana»Amana|Abana@2Ki.5.12}					
2Ki.5.18#23=Q(K)		[ ]	[ ]			K= na' (נָא) "please" (H4994=HTj)	L= נא ¦ ;		H4994							
2Ki.5.25#09=Q(K)	מֵ/אַ֖יִן	me./'an	from/ whence?	H9006/{H0370}	HR/Ti	K= me./'an (מֵ/אָן) "from/ where?" (H9006/H0575=HR/Ti)	L= מֵ/אִַ֖ן ¦ ;	H0370	H0575_a		H9006=מ=from/{H0370=אַ֫יִן=whence?}					
2Ki.6.10#11=Q(K)	וְ/הִזְהִיר֖/וֹ	ve./hiz.hi.r/o	and/ he warned/ him	H9001/{H2094B}/H9033	Hc/Vhq3ms/Sp3ms	K= ve./hiz.hi.ra/h (וְ/הִזְהִירָ/הּ) "and/ he warned/ her" (H9001/H2094B/H9034=Hc/Vhq3ms/Sp3fs)	L= וְ/הִזְהִירֹ֖/ה ¦ ;	H2094B			H9001=ו=&/{H2094B=זָהַר=to warn}/H9033=Os3m=him					
2Ki.6.25#16=Q(K)	דִּבְיוֹנִ֖ים	cha.rei.yo.nim	quano<s>	{H1686}	HNcmpa	K= cha.rei.//yo.nim (חֲרֵי//יוֹנִים) "dung of// doves" ({H2716}//H3123=HNcmpc//Ncmpa)	L= חִרְי//יוֹנִ֖ים ¦ ;	H1686	H2716, H3123, H2755		{H1686=דִּבְיוֹנִים=quano}					
2Ki.7.12#23=Q(K)	בַ/שָּׂדֶה֙	ve./ha.sa.deh	in/ open country	H9003/{H7704G}	HR/Ncmsa	K= ve./ha./sa.deh (בְ/הַ/שָּׂדֶה) "in/ the/ open country" (H9003/H9009/H7704G=HR/Td/Ncbsa)	L= בַ/ה/שָּׂדֶה֙ ¦ ;	H7704G			H9003=ב=in/{H7704G=שָׂדֶה=: country;_planet»land:2_country;_planet}					
2Ki.7.13#16=Q(K)	הֲמ֤וֹן	he.ha.mon	[the] multitude of	{H1995A}	HNcmsc	K= he./ha.mon (הֶ/הָמוֹן) "the/ multitude of" (H9009/H1995A=HTd/Ncbsc)	L= הֲ/המ֤וֹן ¦ ;	H1995A_A			{H1995A=הָמוֹן=crowd}					
2Ki.7.15#14=Q(K)	בְּ/חָפְזָ֑/ם	be./he.cha.fe.za/m	in/ hurrying/ of them	H9003/{H2648}/H9048	HR/Vqcc/Sp3mp	K= be./he./cha.fe.za/m (בְּ/הֵ/חָפְזָ/ם) "in/ <the>/ hurrying/ of them" (H9003/H9009/H2648/H9048=HR/Td/VNcc/Sp3mp)	L= בְּ/ה/חָפְזָ֑/ם ¦ ;	H2648			H9003=ב=in/{H2648=חָפַז=to hurry}/H9048=Sp3m=they					
2Ki.8.1#12=Q(K)	אַ֣תְּ	'a.ti	you	{H0859C}	HPp2fs	K= 'a.ti (אַתִּי) "you" (H0859B=HPp2fs)	L= אַ֣תְּי ¦ ;	H0859C	H0859B		{H0859C=אַתְּ=you(f.s.)}					
2Ki.8.10#06=Q(K)	ל֖/וֹ	l/o	to/ him	H9005/{H9033}	HR/Sp3ms	K= lo' (לֹא) "not" (H3808=HTn)	L= לֹ֖א ¦ ;	H9033	H3808		H9005=ל=to/{H9033=Os3m=him}					
2Ki.8.17#08=Q(K)	שָׁנִ֔ים	sha.nah	years	{H8141}	HNcmpa	K= sha.nah (שָׁנָה) "year[s]" (H8141=HNcfsa)	L= שָׁנִ֔ה ¦ ;	H8141_B			{H8141=שָׁנָה=year}					
2Ki.9.25#04=Q(K)	שָֽׁלִשׁ֔/וֹ	she.lo.sh/o	officer/ his	{H7991C}/H9023	HNcmsc/Sp3ms	K= she.lo.shah (שְׁלֹשָׁה) "three" (H7969=HNcfsa)	L= שָֽׁלִשֹׁ֔ה ¦ ;	H7991C	H7969		{H7991C=שָׁלִישׁ=officer}/H9023=Ps3m=his					
2Ki.9.33#02=Q(K)	שִׁמְט֖וּ/הָ	shim.tu./h	let fall/ her	{H8058}/H9034	HVqv2mp/Sp3fs	K= shim.tu./hu (שִׁמְטֻ/הוּ) "let fall/ him" (H8058/H9033=HVqv2mp/Sp3ms)	L= שִׁמְטֻ֖/הָו ¦ ;	H8058_A			{H8058=שָׁמַט=to release}/H9034=Os3f=her					
2Ki.10.27#10=Q(K)	לְ/מֽוֹצָא֖וֹת	le./ma.cha.ra.'ot	<into>/ outhouses	H9005/{H4163}	HR/Ncfpa	K= le./ma.cha.ra.'ot (לְ/מַחֲרָאוֹת) "<into>/ latrines" (H9005/H4280=HR/Ncfpa)	L= לְ/מֹֽחָרא֖וֹת ¦ ;	H4163	H4280		H9005=ל=to/{H4163=מוֹצָאָה=going forth}					
2Ki.11.1#04=Q(K)	רָאֲתָ֖ה	ra.'a.tah	she saw	{H7200G}	HVqp3fs	K= u./ra.'a.tah (וְ/רָאֲתָה) "and/ she saw" (H9002/H7200G=HC/Vqp3fs)	L= ו/רָאֲתָ֖ה ¦ ;	H7200G			{H7200G=רָאָה=: see»to see:1_see;_show}					
2Ki.11.2#17=Q(K)	הַ/מּ֣וּמָתִ֔ים	ha./ma.mo.tim	who/ were about to be put to death	H9009/{H4191}	HTd/VHsmpa	K= ha./ma.mo.tim (הַ/מָּמוֹתְתִים) "who/ were to be put to death" (H9009/H4191=HTd/VOrmpa)	L= הַ/מֻּ֣מָותִ֔תים ¦ ;	H4191_a	, H4463		H9009=ה=the/{H4191=מוּת=to die}					
2Ki.11.18#09=Q(K)	מִזְבְּחֹתָ֤י/ו	miz.be.cho.to/v	altars/ its	{H4196}/H9023	HNcfpc/Sp3ms	K= miz.be.cho.to/v (מִזְבְּחֹת/וֹ) "altar/ its" (H4196/H9023=HNcfsc/Sp3ms)	L= מִזְבְּחֹתָ֤/ו ¦ ;	H4196_A			{H4196=מִזְבֵּחַ=altar}/H9023=Ps3m=his					
2Ki.11.20#12=Q(K)	הַ/מֶּֽלֶךְ\׃\ \ס	ha./Me.lekh	the/ king	H9009/{H4428G}\H9016\ \H9018	HTd/Ncmsa	K= Me.lekh (מֶלֶךְ\׃\ \ס) "a king" (H4428G\H9016\ \H9018=HNcbsa)	L= ַמֶּֽלֶךְ\׃\ \ס ¦ ;	H4428G			H9009=ה=the/{H4428G=מֶ֫לֶךְ=king}\H9016=׃=verseEnd\ \H9018=ס=section					
2Ki.12.9(12.10)#13=Q(K)	מִ/יָּמִ֗ין	bai./ya.min	from/ [the] right [side]	H9006/{H3225G}	HR/Ncfsa	K= ba/i.ya.min (בַּ/יָּמִין) "at the/ right [side]" (H9003/H3225G=HRd/Ncbsa)	L= בִ/יָּמִ֗ין ¦ ;	H3225G			H9006=מ=from/{H3225G=יָמִין=: right»right:1_right}					
2Ki.12.11(12.12)#06=Q(K)	יְדֵי֙	yad	[the] hands of	{H3027G}	HNcbdc	K= yad (יַד) "[the] hand of" (H3027G=HNcbsc)	L= יְדֵ֙ ¦ ;	H3027G			{H3027G=יָד=: hand»hand:1_hand;_arm[anatomy]}					
2Ki.12.11(12.12)#09=Q(K)	הַ/מֻּפְקָדִ֖ים	ha./pe.ku.dim	who/ were appointed	H9009/{H6485J}	HTd/VHsmpa	K= ha./pe.ku.dim (הַ/פְּקֻדִים) "who/ were appointed" (H9009/H6485J=HTd/Vqsmpa)	L= הַֻ/פְּקָדִ֖ים ¦ ;	H6485J			H9009=ה=the/{H6485J=פָּקַד=: overseer»to reckon:4_overseer;_appoint}					
2Ki.14.2#14=Q(K)	יְהֽוֹעַדָּ֖ן	ye.ho.'a.din	[was] Jehoaddan	{H3086}	HNpf	K= ye.ho.'a.din (יְהוֹעַדִּין) "[was] Jehoaddin" (H3086=HNpf)	L= יְהֽוֹעַדָּ֖ין ¦ ;	H3086			{H3086=יְהוֹעַדָּן=Jehoaddan»Jehoaddan@2Ki.14.2-2Ch}					
2Ki.14.6#28=Q(K)	יוּמָֽת\׃	ya.mut	he will be put to death	{H4191}\H9016	HVHi3ms	K= ya.mut (יָמוּת\׃) "he will die" (H4191\H9016=HVqi3ms)	L= יֻמָֽות\׃ ¦ ;	H4191_D			{H4191=מוּת=to die}\H9016=׃=verseEnd					
2Ki.14.7#06=Q(K)	מֶ֙לַח֙	me.lach	Salt	{H4417H}	HNcmsa	K= ha./me.lach (הַ/מֶּלַח) "<the>/ Salt" (H9009/H4417H=HTd/Ncbsa)	L= ה/מֶ֙לַח֙ ¦ ;	H4417H			{H4417H=מֶ֫לַח= of Salt»Salt_Valley@2Sa.8.13-Psa}					
2Ki.14.12#07=Q(K)	לְ/אֹהָלָֽי/ו\׃	le./'o.ho.lo/v	to/ tents/ his	H9005/{H0168H}/H9023\H9016	HR/Ncmpc/Sp3ms	K= le./'o.ho.lo/v (לְ/אָהֳל/וֹ\׃) "to/ tent/ his" (H9005/H0168H/H9023\H9016=HR/Ncmsc/Sp3ms)	L= לְ/אֹהָלָֽ/ו\׃ ¦ ;	H0168H			H9005=ל=to/{H0168H=אֹ֫הֶל=: home»tent:2_home}/H9023=Ps3m=his\H9016=׃=verseEnd					
2Ki.14.13#15=Q(K)	וַ/יָּבֹא֙	va/i.ya.vo.'u'	and/ he came	H9001/{H0935G}	Hc/Vqw3ms	K= va/i.ya.vo.'u (וַ/יָּבֹאוּ) "and/ they came" (H9001/H0935G=Hc/Vqw3mp)	L= וַ/יָּבֹא֙ו ¦ ;	H0935G			H9001=ו=&/{H0935G=בּוֹא=: come»to come (in):1_come;_go_in}					
2Ki.15.25#11=Q(K)	הַ/מֶּ֙לֶךְ֙	ha./Me.lekh	the/ king	H9009/{H4428G}	HTd/Ncmsa	K= Me.lekh (מֶלֶךְ) "a king" (H4428G=HNcbsa)	L= ַמֶּ֙לֶךְ֙ ¦ ;	H4428G			H9009=ה=the/{H4428G=מֶ֫לֶךְ=king}					
2Ki.16.6#14=Q(K)	וַֽ/אֲדוֹמִים֙	va./'a.ra.mim	and/ Edomites	H9002/{H0130}	HC/Ngmpa	K= va./'a.ra.mim (וַ/אֲרַמִּים) "and/ Arameans" (H9002/H0761I=HC/Ngmpa)	L= וַֽ/אֲרֹמִים֙ ¦ ;	H0130	H0761I		H9002=ו=and/{H0130=אֲדֹמִי=Edomite»Edomite|Edom@Gen.36.40-Mal}					
2Ki.16.15#01=Q(K)	וַ/יְצַוֶּ֣ה	va/y.tza.vuh	and/ he commanded	H9001/{H6680}	Hc/Vpw3ms	K= va/y.tza.ve./hu (וַ/יְצַוֵּ/הוּ) "and/ he commanded/ him" (H9001/H6680/H9033=Hc/Vpw3ms/Sp3ms)	L= וַ/יְצַוֶּ֣/הו ¦ ;	H6680			H9001=ו=&/{H6680=צָוָה=to command}					
2Ki.16.17#09=Q(K)	אֶת	ve.'Et	<obj.>	{H0853}	HTo	K= ve./'Et (וְ/אֶת) "and/ <obj.>" (H9002/H0853=HC/To)	L= ו/אֶת\־ ¦ ;	H0853_B			{H0853=אֵת=[Obj.]}					
2Ki.16.18#02=Q(K)	מוּסַ֨ךְ	mi.sakh	[the] covered structure of	{H4329}	HNcmsc	K= mi.sakh (מִיסַךְ) "[the] covered structure of" (H4329=HNcbsc)	L= מיּסַ֨ךְ ¦ ;	H4329			{H4329=מוּסָךְ=portico}					
2Ki.17.13#07=Q(K)	נְבִיאֵ֨י	ne.vi.'ov	[the] prophets	{H5030}	HNcmpc	K= ne.vi.'o/v (נְבִיא/וֹ) "prophet/ his" (H5030/H9023=HNcbsc/Sp3ms)	L= נְבִיאֵ֨/ו ¦ ;	H5030_A			{H5030=נָבִיא=prophet}					
2Ki.17.16#10=Q(K)	שְׁנֵ֣י	she.neim	two	{H8147}	HNcbdc	K= she.neim (שְׁנֵים) "two" (H8147=HNcbda)	L= שְׁנֵ֣ים ¦ ;	H8147			{H8147=שְׁנַ֫יִם=two}					
2Ki.17.21#12=Q(K)	וַ/יַּדַּ֨ח	va/i.ya.de	and/ he enticed away	H9001/{H5080}	Hc/Vhw3ms	K= va/i.ya.de' (וַ/יַּדֵּא) "and/ he drove away" (H9001/H5077A=Hc/Vhw3ms)	L= וַ/יַּדַּ֨א ¦ ;	H5080	H5077A		H9001=ו=&/{H5080=נָדַח=to banish}					
2Ki.17.31#13=Q(K)	אֱלֹהֵ֥י	'e.lo.ah	[the] gods of	{H0430J}	HNcmpc	K= 'e.lo.ah (אֱלֹהַּ) "[the] god of" (H0433=HNcmsc)	L= אֱלֹהֵ֥ ¦ ;	H0430J	H0433		{H0430J=אֱלֹהִים=gods}					
2Ki.17.31#14=Q(K)	סְפַרְוָֽיִם\׃	se.fa.rim	Sepharvaim	{H5617}\H9016	HNpl	K= se.fa.rim (סְפָרִים\׃) "Sepharim" (H5617\H9016=HNpl)	L= סְפַרְיִָֽם\׃ ¦ ;	H5617			{H5617=סְפַרְוַ֫יִם=Sepharvaim»Sepharvaim@2Ki.17.24-Isa}\H9016=׃=verseEnd					
2Ki.18.27#22=Q(K)	צוֹאָתָ֗/ם	cha.rei./hem	own excrement/ their	{H6675}/H9028	HNcfsc/Sp3mp	K= cha.rei./hem (חֲרֵי/הֶם) "own dung<s>/ their" (H2716/H9028=HNcmpc/Sp3mp)	L= חֹרָי/הָ֗ם ¦ ;	H6675	H2716, H2755		{H6675=צֹאָה=filth}/H9028=Pp3m=their					
2Ki.18.27#25=Q(K)	מימֵ֥י/ /רַגְלֵי/הֶ֖ם	mimei/ /rag.lei./hem	[the] water of/ /feet/ their	{H4325G}/ /{H7272}/H9028	HNcmpc//Ncfdc/Sp3mp	K= shei.nei./hem (שֵׁינֵי/הֶם) "own urine<s>/ their" (H7890/H9028=HNcbdc/Sp3mp)	L= שֵֽׁיַנְיֵ/הֶ֖ם ¦ ;	H4325G, H7272	H7890		{H4325G=מַי=water}/ /{H7272=רֶ֫גֶל=foot}/H9028=Pp3m=their					
2Ki.19.23#06=Q(K)	בְּ/רֹ֥ב	be./re.chev	with/ [the] abundance of	H9003/{H7230}	HR/Ncmsc	K= be./re.khev (בְּ/רֶכֶב) "with/ [the] chariotry of" (H9003/H7393G=HR/Ncbsc)	L= בְּ/רֹ֥כב ¦ ;	H7230	H7393G_a		H9003=ב=in/{H7230=רֹב=abundance}					
2Ki.19.23#21=Q(K)	קִצּ֔/וֹ	ki.Tz/o	end/ its	{H7093}/H9023	HNcmsc/Sp3ms	K= ki.Tzo/h (קִצֹּ֔/ה) "end/ its" (H7093/H9023=HNcbsc/Sp3ms)	L= קִצֹּ֔/ה ¦ ;	H7093			{H7093=קֵץ=end}/H9023=Ps3m=his					
2Ki.19.31#09=Q(K)	יְהוָ֥ה/ /צְבָא֖וֹת	Yah.weh/ /tze.Va.'ot	Yahweh/ /of hosts	{H3068G}/ /{H6635B}	HNpt//Ncfpa	K= Yah.weh (יְהוָ֥ה) "Yahweh" (H3068G=HNpt)	L= יְהוָ֥הֳ֖ ¦ ;	H3068G, H6635B			{H3068G=יהוה=LORD»LORD@Gen.1.1-Heb}/ /{H6635B=צָבָא=Hosts»LORD@Gen.1.1-Heb}					
2Ki.19.37#08=Q(K)	וְ/שַׂרְאֶ֤צֶר/ /בָּנָי/ו֙	ve./sar.'E.tzer/ /ba.Na/v	and/ Sharezer/ /sons/ his	H9002/{H8272G}/ /{H1121A}/H9023	HC/Npm//Ncmpc/Sp3ms	K= ve./sar.'E.tzer (וְ/שַׂרְאֶ֤צֶר) "and/ Sharezer" (H9002/H8272G=HC/Npm)	L= וְ/שַׂרְאֶ֤צֶרָָ֙ ¦ ;	H8272G, H1121A_a			H9002=ו=and/{H8272G=שַׁרְאֶ֫צֶר=Sharezer»Sharezer@2Ki.19.37-Isa}/ /{H1121A=בֵּן=: child»son:1_child;_son}/H9023=Ps3m=his					
2Ki.20.4#05=Q(K)	חָצֵ֖ר	ha.'ir	[the] court	{H2691A}	HNcfsa	K= ha./'ir (הָ/עִיר) "the/ city" (H9009/H5892B=HTd/Ncfsa)	L= הָ/עֵ֖יר ¦ ;	H2691A	H5892B		{H2691A=חָצֵר=court}					
2Ki.20.13#08=Q(K)	נְכֹת֡/וֹ	ne.kho.T/o	treasure/ his	{H5238}/H9023	HNcfsc/Sp3ms	K= ne.kho.To/h (נְכֹתֹ/ה) "treasure/ his" (H5238/H9023=HNcbsc/Sp3ms)	L= נְכֹתֹ֡/ה ¦ ;	H5238			{H5238=נְכֹת=treasure}/H9023=Ps3m=his					
2Ki.20.18#07=Q(K)	יִקָּ֑חוּ	yi.kach	people will take away	{H3947G}	HVqi3mp	K= yi.kach (יִקָּח) "someone will take away" (H3947G=HVqi3ms)	L= יִקָּ֑חֻ ¦ ;	H3947G			{H3947G=לָקַח=: take»to take:1_take}					
2Ki.21.12#15=Q(K)	שֹׁ֣מְעָ֔/הּ	sho.me.'a/h	[one who] hears of/ it	{H8085G}/H9034	HVqrmsc/Sp3fs	K= sho.me.'a/v (שֹׁמְעָי/ו) "[those who] hear of/ it" (H8085G/H9033=HVqrmpc/Sp3ms)	L= שֹׁ֣מְעָ֔יּ/ו ¦ ;	H8085G			{H8085G=שָׁמַע=: hear»to hear:1_hear}/H9034=Os3f=her					
2Ki.22.5#07=Q(K)	בֵּ֣ית	veit	[the] house of	{H1004B}	HNcmsc	K= be./veit (בְּ/בֵית) "in/ [the] house of" (H9003/H1004B=HR/Ncbsc)	L= ב/בֵּ֣ית ¦ ;	H1004B_A			{H1004B=בַּ֫יִת=: home»house:1_home}					
2Ki.23.10#06=Q(K)	בֶן	ve.nei-	Ben	{H1121A}	HNcmsc	K= ve.nei- (בְנֵי) "[the] sons of" (H1121A=HNcmpc)	L= בֶני\־ ¦ ;	H1121A_A			{H1121A=בֵּן=: child»son:1_child;_son}					
2Ki.23.33#07=Q(K)	מִ/מְּלֹ֖ךְ	mi/m.lokh	from/ reigning	H9006/{H4427A}	HR/Vqcc	K= bi/m.lokh (בִּ/מְלֹךְ) "when/ reigned" (H9003/H4427A=HR/Vqcc)	L= בִּ/מְּלֹ֖ךְ ¦ ;	H4427A			H9006=מ=from/{H4427A=מָלַךְ=to reign}					
