book_name,chapter,verse,potential_difference_verse,text,,,
Leviticus,16,4,True,"And he shall put on the consecrated linen tunic, and he shall have on his flesh the linen drawers, and shall gird himself with a linen girdle, and shall put on the linen cap, they are holy garments; and he shall bathe all his body in water, and shall put them on.",,,
Leviticus,16,5,True,"And he shall take of the congregation of the children of Israel two kids of the goats for a sin-offering, and one lamb for a whole-burnt-offering.",,,
Leviticus,16,8,True,"And Aaron shall cast lots upon the two goats, one lot for the Lord, and the other for the scape-goat.",,,
Leviticus,16,10,True,"And the goat upon which the lot of the scape-goat came, he shall present alive before the Lord, to make atonement upon him, so as to send him away as a scape-goat, and he shall send him into the wilderness.",,,
Leviticus,16,11,True,"And Aaron shall bring the calf for his sin, and he shall make atonement for himself and for his house, and he shall kill the calf for his sin-offering.",,,
Leviticus,16,15,True,"And he shall kill the goat for the sin-offering that is for the people, before the Lord; and he shall bring in of its blood within the veil, and shall do with its blood as he did with the blood of the calf, and shall sprinkle its blood on the mercy-seat, in front of the mercy-seat.",,,
Leviticus,16,17,True,"And there shall be no man in the tabernacle of witness, when he goes in to make atonement in the holy place, until he shall have come out; and he shall make atonement for himself, and for his house, and for all the congregation of the children of Israel.",,,
Leviticus,16,20,True,"And he shall finish making atonement for the sanctuary and for the tabernacle of witness, and for the altar; and he shall make a cleansing for the priests, and he shall bring the living goat;",,,
Leviticus,16,21,True,"and Aaron shall lay his hands on the head of the live goat, and he shall declare over him all the iniquities of the children of Israel, and all their unrighteousnesses, and all their sins; and he shall lay them upon the head of the live goat, and shall send him by the hand of a ready man into the wilderness.",,,
Leviticus,16,22,True,And the goat shall bear their unrighteousnesses upon him into a desert land, and Aaron shall send away the goat into the wilderness.,,
Leviticus,16,24,True,"And he shall bathe his body in water in the holy place, and shall put on his raiment, and shall go out and offer the whole-burnt-offering for himself and the whole-burnt-offering for the people: and shall make atonement for himself and for his house, and for the people, as for the priests.",,,
Leviticus,16,26,True,"And he that sends forth the goat that has been set apart to be let go, shall wash his garments, and bathe his body in water, and afterwards shall enter into the camp.",,,
Leviticus,16,27,True,"And the calf for the sin-offering, and the goat for the sin-offering, whose blood was brought in to make atonement in the holy place, they shall carry forth out of the camp, and burn them with fire, even their skins and their flesh and their dung.",,,
Leviticus,16,29,True,"And this shall be a perpetual statute for you; in the seventh month, on the tenth day of the month, ye shall humble your souls, and shall do no work, the native and the stranger who abides among you.",,,
Leviticus,16,33,True,"And he shall make atonement for the most holy place, and the tabernacle of witness; and he shall make atonement for the altar, and for the priests; and he shall make atonement for all the congregation.",,,
Leviticus,17,3,True,"Every man of the children of Israel, or of the strangers abiding among you, who shall kill a calf, or a sheep, or a goat in the camp, or who shall kill it out of the camp,",,,
Leviticus,17,4,True,"and shall not bring it to the door of the tabernacle of witness, so as to sacrifice it for a whole-burnt-offering or peace-offering to the Lord to be acceptable for a sweet-smelling savour: and whosoever shall slay it without, and shall not bring it to the door of the tabernacle of witness, so as to offer it as a gift to the Lord before the tabernacle of the Lord; blood shall be imputed to that man, he has shed blood; that soul shall be cut off from his people.",,,
Leviticus,17,6,True,"And the priest shall pour the blood on the altar round about before the Lord by the doors of the tabernacle of witness, and shall offer the fat for a sweet-smelling savour to the Lord.",,,
Leviticus,17,7,True,And they shall no longer offer their sacrifices to vain gods after which they go a whoring, it shall be a perpetual statute to you for your generations.,,
Leviticus,17,8,True,"And thou shalt say to them, Whatever man of the children of Israel, or of the sons of the proselytes abiding among you, shall offer a whole-burnt-offering or a sacrifice,",,,
Leviticus,17,11,True,"For the life of flesh is its blood, and I have given it to you on the altar to make atonement for your souls; for its blood shall make atonement for the soul.",,,
Leviticus,17,14,True,"For the blood of all flesh is its life; and I said to the children of Israel, Ye shall not eat the blood of any flesh, for the life of all flesh is its blood: every one that eats it shall be destroyed.",,,
Leviticus,17,16,True,"But if he do not wash his garments, and do not bathe his body in water, then shall he bear his iniquity.",,,
Leviticus,18,5,True,"So ye shall keep all my ordinances, and all my judgments, and do them; which if a man do, he shall live in them: I am the Lord your God.",,,
Leviticus,18,7,True,"Thou shalt not uncover the nakedness of thy father, or the nakedness of thy mother, for she is thy mother; thou shalt not uncover her nakedness.",,,
Leviticus,18,11,True,Thou shalt not uncover the nakedness of the daughter of thy father's wife, she is thy sister by the same father: thou shalt not uncover her nakedness.,,
Leviticus,18,12,True,"Thou shalt not uncover the nakedness of thy father's sister, for she is near akin to thy father.",,,
Leviticus,18,14,True,"Thou shalt not uncover the nakedness of thy father's brother, and thou shalt not go in to his wife; for she is thy relation.",,,
Leviticus,18,15,True,"Thou shalt not uncover the nakedness of thy daughter-in-law, for she is thy son's wife, thou shalt not uncover her nakedness.",,,
Leviticus,18,17,True,"The nakedness of a woman and her daughter shalt thou not uncover; her son's daughter, and her daughter's daughter, shalt thou not take, to uncover their nakedness, for they are thy kinswomen: it is impiety.",,,
Leviticus,18,21,True,And thou shalt not give of thy seed to serve a ruler, and thou shalt not profane my holy name, I am the Lord.,
Leviticus,18,22,True,"And thou shalt not lie with a man as with a woman, for it is an abomination.",,,
Leviticus,18,23,True,"Neither shalt thou lie with any quadruped for copulation, to be polluted with it: neither shall a woman present herself before any quadruped to have connexion with it; for it is an abomination.",,,
Leviticus,18,25,True,"and the land is polluted; and I have recompensed their iniquity to them because of it, and the land is aggrieved with them that dwell upon it.",,,
Leviticus,18,26,True,"And ye shall keep all my statutes and all my ordinances, and ye shall do none of these abominations; neither the native, nor the stranger that joins himself with you:",,,
Leviticus,18,28,True,"and lest the land be aggrieved with you in your polluting it, as it was aggrieved with the nations before you.",,,
Leviticus,18,30,True,"And ye shall keep mine ordinances, that ye may not do any of the abominable practices, which have taken place before your time: and ye shall not be polluted in them; for I am the Lord your God.",,,
Leviticus,19,2,True,"Speak to the congregation of the children of Israel, and thou shalt say to them, Ye shall be holy; for I the Lord your God am holy.",,,
Leviticus,19,3,True,Let every one of you reverence his father and his mother, and ye shall keep my sabbaths: I am the Lord your God.,,
Leviticus,19,12,True,"And ye shall not swear unjustly by my name, and ye shall not profane the holy name of your God: I am the Lord your God.",,,
Leviticus,19,14,True,"Thou shalt not revile the deaf, neither shalt thou put a stumbling-block in the way of the blind; and thou shalt fear the Lord thy God: I am the Lord your God.",,,
Leviticus,19,16,True,Thou shalt not walk deceitfully among thy people, thou shalt not rise up against the blood of thy neighbour: I am the Lord your God.,,
Leviticus,19,18,True,And thy hand shall not avenge thee, and thou shalt not be angry with the children of thy people, and thou shalt love thy neighbour as thyself, I am the Lord.
Leviticus,19,20,True,"And if any one lie carnally with a woman, and she should be a home-servant kept for a man, and she has not been ransomed, and her freedom has not been given to her, they shall be visited with punishment ; but they shall not die, because she was not set at liberty.",,,
Leviticus,19,23,True,"And whenever ye shall enter into the land which the Lord your God gives you, and shall plant any fruit-tree, then shall ye purge away its uncleanness; its fruit shall be three years uncleansed to you, it shall not be eaten.",,,
Leviticus,19,28,True,"And ye shall not make cuttings in your body for a dead body, and ye shall not inscribe on yourselves any marks. I am the Lord your God.",,,
Leviticus,19,29,True,"Thou shalt not profane thy daughter to prostitute her; so the land shall not go a whoring, and the land be filled with iniquity.",,,
Leviticus,19,30,True,"Ye shall keep my sabbaths, and reverence my sanctuaries: I am the Lord.",,,
Leviticus,19,32,True,"Thou shalt rise up before the hoary head, and honour the face of the old man, and shalt fear thy God: I am the Lord your God.",,,
Leviticus,19,33,True,"And if there should come to you a stranger in your land, ye shall not afflict him.",,,
Leviticus,19,36,True,"There shall be among you just balances and just weights and a just liquid measure. I am the Lord your God, who brought you out of the land of Egypt.",,,
Leviticus,19,37,True,"And ye shall keep all my law and all my ordinances, and ye shall do them: I am the Lord your God.",,,
Leviticus,20,5,True,"then will I set my face against that man and his family, and I will destroy him, and all who have been of one mind with him, so that he should go a whoring to the princes, from their people.",,,
Leviticus,20,7,True,"And ye shall be holy, for I the Lord your God am holy.",,,
Leviticus,20,9,True,"Every man who shall speak evil of his father or of his mother, let him die the death; has he spoken evil of his father or his mother? he shall be guilty.",,,
Leviticus,20,10,True,"Whatever man shall commit adultery with the wife of a man, or whoever shall commit adultery with the wife of his neighbour, let them die the death, the adulterer and the adulteress.",,,
Leviticus,20,12,True,"And if any one should lie with his daughter-in-law, let them both be put to death; for they have wrought impiety, they are guilty.",,,
Leviticus,20,13,True,"And whoever shall lie with a male as with a woman, they have both wrought abomination; let them die the death, they are guilty.",,,
Leviticus,20,14,True,"Whosoever shall take a woman and her mother, it is iniquity: they shall burn him and them with fire; so there shall not be iniquity among you.",,,
Leviticus,20,15,True,"And whosoever shall lie with a beast, let him die the death; and ye shall kill the beast.",,,
Leviticus,20,17,True,"Whosoever shall take his sister by his father or by his mother, and shall see her nakedness, and she see his nakedness, it is a reproach: they shall be destroyed before the children of their family; he has uncovered his sister's nakedness, they shall bear their sin.",,,
Leviticus,20,19,True,"And thou shalt not uncover the nakedness of thy father's sister, or of the sister of thy mother; for that man has uncovered the nakedness of one near akin: they shall bear their iniquity.",,,
Leviticus,20,20,True,"Whosoever shall lie with his near kinswoman, has uncovered the nakedness of one near akin to him: they shall die childless.",,,
Leviticus,20,21,True,"Whoever shall take his brother's wife, it is uncleanness; he has uncovered his brother's nakedness; they shall die childless.",,,
Leviticus,20,24,True,"and I said to you, Ye shall inherit their land, and I will give it to you for a possession, even a land flowing with milk and honey: I am the Lord your God, who have separated you from all people.",,,
Leviticus,20,25,True,"And ye shall make a distinction between the clean and the unclean cattle, and between clean and unclean birds; and ye shall not defile your souls with cattle, or with birds, or with any creeping things of the earth, which I have separated for you by reason of uncleanness.",,,
Leviticus,20,26,True,"And ye shall be holy to me; because I the Lord your God am holy, who separated you from all nations, to be mine.",,,
Leviticus,20,27,True,"And as for a man or woman whosoever of them shall have in them a divining spirit, or be an enchanter, let them both die the death: ye shall stone them with stones, they are guilty.",,,
Leviticus,21,1,True,"And the Lord spoke to Moses, saying, Speak to the priests the sons of Aaron, and thou shalt tell them that they shall not defile themselves in their nation for the dead,",,,
Leviticus,21,2,True,"but they may mourn for a relative who is very near to them, for a father and mother, and sons and daughters, for a brother,",,,
Leviticus,21,5,True,"And ye shall not shave your head for the dead with a baldness on the top; and they shall not shave their beard, neither shall they make gashes on their flesh.",,,
Leviticus,21,7,True,"They shall not take a woman who is a harlot and profaned, or a woman put away from her husband; for he is holy to the Lord his God.",,,
Leviticus,21,8,True,"And thou shalt hallow him; he offers the gifts of the Lord your God: he shall be holy, for I the Lord that sanctify them am holy.",,,
Leviticus,21,9,True,"And if the daughter of a priest should be profaned to go a whoring, she profanes the name of her father: she shall be burnt with fire.",,,
Leviticus,21,13,True,He shall take for a wife a virgin of his own tribe.,,,
Leviticus,21,15,True,And he shall not profane his seed among his people: I am the Lord that sanctifies him.,,,
Leviticus,21,17,True,"Say to Aaron, A man of thy tribe throughout your generations, who shall have a blemish on him, shall not draw nigh to offer the gifts of his God.",,,
Leviticus,21,18,True,"No man who has a blemish on him shall draw nigh; a man lame, blind, with his nose disfigured, or his ears cut,",,,
Leviticus,21,20,True,"or hump-backed, or blear-eyed, or that has lost his eye-lashes, or a man who has a malignant ulcer, or tetter, or one that has lost a testicle.",,,
Leviticus,21,21,True,"Whoever of the seed of Aaron the priest has a blemish on him, shall not draw nigh to offer sacrifices to thy God, because he has a blemish on him; he shall not draw nigh to offer the gifts of God.",,,
Leviticus,22,3,True,"Say to them, Every man throughout your generations, whoever of all your seed shall approach to the holy things, whatsoever the children of Israel shall consecrate to the Lord, while his uncleanness is upon him, that soul shall be cut off from me: I am the Lord your God.",,,
Leviticus,22,4,True,"And the man of the seed of Aaron the priest, if he should have leprosy or issue of the reins, shall not eat of the holy things, until he be cleansed; and he that touches any uncleanness of a dead body, or the man whose seed of copulation shall have gone out from him,",,,
Leviticus,22,5,True,"or whosoever shall touch any unclean reptile, which will defile him, or who shall touch a man, whereby he shall defile him according to all his uncleanness:",,,
Leviticus,22,9,True,"And they shall keep my ordinances, that they do not bear iniquity because of them, and die because of them, if they shall profane them: I am the Lord God that sanctifies them.",,,
Leviticus,22,12,True,"And if the daughter of a priest should marry a stranger, she shall not eat of the offerings of the sanctuary.",,,
Leviticus,22,18,True,"Speak to Aaron and his sons, and to all the congregation of Israel, and thou shalt say to them, Any man of the children of Israel, or of the strangers that abide among them in Israel, who shall offer his gifts according to all their confession and according to all their choice, whatsoever they may bring to the Lord for whole-burnt-offerings—",,,
Leviticus,22,20,True,"They shall not bring to the Lord anything that has a blemish in it, for it shall not be acceptable for you.",,,
Leviticus,22,21,True,"And whatsoever man shall offer a peace-offering to the Lord, discharging a vow, or in the way of free-will-offering, or an offering in your feasts, of the herds or of the sheep, it shall be without blemish for acceptance: there shall be no blemish in it.",,,
Leviticus,22,23,True,"And a calf or a sheep with the ears cut off, or that has lost its tail, thou shalt slay them for thyself; but they shall not be accepted for thy vow.",,,
Leviticus,22,24,True,"That which has broken testicles, or is crushed or gelt or mutilated,—thou shalt not offer them to the Lord, neither shall ye sacrifice them upon your land.",,,
Leviticus,22,25,True,"Neither shall ye offer the gifts of your God of all these things by the hand of a stranger, because there is corruption in them, a blemish in them: these shall not be accepted for you.",,,
Leviticus,22,29,True,"And if thou shouldest offer a sacrifice, a vow of rejoicing to the Lord, ye shall offer it so as to be accepted for you.",,,
Leviticus,22,31,True,And ye shall keep my commandments and do them.,,,
Leviticus,23,3,True,"Six days shalt thou do works, but on the seventh day is the sabbath; a rest, a holy convocation to the Lord: thou shalt not do any work, it is a sabbath to the Lord in all your dwellings.",,,
Leviticus,23,5,True,"In the first month, on the fourteenth day of the month, between the evening times is the Lord's passover.",,,
Leviticus,23,8,True,And ye shall offer whole-burnt-offerings to the Lord seven days, and the seventh day shall be a holy convocation to you: ye shall do no servile work.,,
Leviticus,23,13,True,"And its meat-offering two tenth portions of fine flour mingled with oil: it is a sacrifice to the Lord, a smell of sweet savour to the Lord, and its drink-offering the fourth part of a hin of wine.",,,
Leviticus,23,15,True,"And ye shall number to yourselves from the day after the sabbath, from the day on which ye shall offer the sheaf of the heave-offering, seven full weeks:",,,
Leviticus,23,16,True,"until the morrow after the last week ye shall number fifty days, and shall bring a new meat-offering to the Lord.",,,
Leviticus,23,17,True,"Ye shall bring from your dwelling loaves, as a heave-offering, two loaves: they shall be of two tenth portions of fine flour, they shall be baked with leaven of the first-fruits to the Lord.",,,
Leviticus,23,18,True,"And ye shall bring with the loaves seven unblemished lambs of a year old, and one calf of the herd, and two rams without blemish, and they shall be a whole-burnt-offering to the Lord: and their meat-offerings and their drink-offerings shall be a sacrifice, a smell of sweet savour to the Lord.",,,
Leviticus,23,19,True,"And they shall sacrifice one kid of the goats for a sin-offering, and two lambs of a year old for a peace-offering, with the loaves of the first-fruits.",,,
Leviticus,23,20,True,"And the priest shall place them with the loaves of the first-fruits an offering before the Lord with the two lambs, they shall be holy to the Lord; they shall belong to the priest that brings them.",,,
Leviticus,23,21,True,And ye shall call this day a convocation: it shall be holy to you, ye shall do no servile work on it: it is a perpetual ordinance throughout your generations in all your habitations.,,
Leviticus,23,22,True,"And when ye shall reap the harvest of your land, ye shall not fully reap the remainder of the harvest of your field when thou reapest, and thou shalt not gather that which falls from thy reaping; thou shalt leave it for the poor and the stranger: I am the Lord your God.",,,
Leviticus,23,24,True,"Speak to the children of Israel, saying, In the seventh month, on the first day of the month, ye shall have a rest, a memorial of trumpets: it shall be to you a holy convocation.",,,
Leviticus,23,27,True,"Also on the tenth day of this seventh month is a day of atonement: it shall be a holy convocation to you; and ye shall humble your souls, and offer a whole-burnt-offering to the Lord.",,,
Leviticus,23,28,True,"Ye shall do no work on this self-same day: for this is a day of atonement for you, to make atonement for you before the Lord your God.",,,
Leviticus,23,29,True,"Every soul that shall not be humbled in that day, shall be cut off from among its people.",,,
Leviticus,23,30,True,"And every soul which shall do work on that day, that soul shall be destroyed from among its people.",,,
Leviticus,23,32,True,"It shall be a holy sabbath to you; and ye shall humble your souls, from the ninth day of the month: from evening to evening ye shall keep your sabbaths.",,,
Leviticus,23,34,True,"Speak to the children of Israel, saying, On the fifteenth day of this seventh month, there shall be a feast of tabernacles seven days to the Lord.",,,
Leviticus,23,37,True,"These are the feasts to the Lord, which ye shall call holy convocations, to offer burnt-offerings to the Lord, whole-burnt-offerings and their meat-offerings, and their drink-offerings, that for each day on its day:",,,
Leviticus,23,39,True,"And on the fifteenth day of this seventh month, when ye shall have completely gathered in the fruits of the earth, ye shall keep a feast to the Lord seven days; on the first day there shall be a rest, and on the eighth day a rest.",,,
Leviticus,23,40,True,"And on the first day ye shall take goodly fruit of trees, and branches of palm trees, and thick boughs of trees, and willows, and branches of osiers from the brook, to rejoice before the Lord your God seven days in the year.",,,
Leviticus,23,41,True,It is a perpetual statute for your generations: in the seventh month ye shall keep it.,,,
Leviticus,24,3,True,"outside the veil in the tabernacle of witness; and Aaron and his sons shall burn it from evening until morning before the Lord continually, a perpetual statute throughout your generations.",,,
Leviticus,24,4,True,Ye shall burn the lamps on the pure lamp-stand before the Lord till the morrow.,,,
Leviticus,24,6,True,"And ye shall put them in two rows, each row containing six loaves, on the pure table before the Lord.",,,
Leviticus,24,7,True,"And ye shall put on each row pure frankincense and salt; and these things shall be for loaves for a memorial, set forth before the Lord.",,,
Leviticus,24,8,True,"On the sabbath-day they shall be set forth before the Lord continually before the children of Israel, for an everlasting covenant.",,,
Leviticus,24,10,True,"And there went forth a son of an Israelitish woman, and he was son of an Egyptian man among the sons of Israel; and they fought in the camp, the son of the Israelitish woman, and a man who was an Israelite.",,,
Leviticus,24,15,True,"And speak to the sons of Israel, and thou shalt say to them, Whosoever shall curse God shall bear his sin.",,,
Leviticus,24,16,True,"And he that names the name of the Lord, let him die the death: let all the congregation of Israel stone him with stones; whether he be a stranger or a native, let him die for naming the name of the Lord.",,,
Leviticus,24,17,True,"And whosoever shall smite a man and he die, let him die the death.",,,
Leviticus,24,18,True,"And whosoever shall smite a beast, and it shall die, let him render life for life.",,,
Leviticus,24,19,True,"And whosoever shall inflict a blemish on his neighbour, as he has done to him, so shall it be done to himself in return;",,,
Leviticus,24,21,True,"Whosoever shall smite a man, and he shall die, let him die the death.",,,
Leviticus,24,22,True,"There shall be one judgment for the stranger and the native, for I am the Lord your God.",,,
Leviticus,25,2,True,"Speak to the children of Israel, and thou shalt say to them, Whensoever ye shall have entered into the land, which I give to you, then the land shall rest which I give to you, for its sabbaths to the Lord.",,,
Leviticus,25,6,True,"And the sabbaths of the land shall be food for thee, and for thy man-servant, and for thy maid-servant, and thy hireling, and the stranger that abides with thee.",,,
Leviticus,25,8,True,"And thou shalt reckon to thyself seven sabbaths of years, seven times seven years; and they shall be to thee seven weeks of years, nine and forty years.",,,
Leviticus,25,9,True,"In the seventh month, on the tenth day of the month, ye shall make a proclamation with the sound of a trumpet in all your land; on the day of atonement ye shall make a proclamation with a trumpet in all your land.",,,
Leviticus,25,10,True,"And ye shall sanctify the year, the fiftieth year, and ye shall proclaim a release upon the land to all that inhabit it; it shall be given a year of release, a jubilee for you; and each one shall depart to his possession, and ye shall go each to his family.",,,
Leviticus,25,17,True,"Let not a man oppress his neighbour, and thou shalt fear the Lord thy God: I am the Lord thy God.",,,
Leviticus,25,18,True,"And ye shall keep all my ordinances, and all my judgments; and do ye observe them, and ye shall keep them, and dwell securely in the land.",,,
Leviticus,25,20,True,"And if ye should say, What shall we eat in this seventh year, if we do not sow nor gather in our fruits?",,,
Leviticus,25,22,True,"And ye shall sow in the eighth year, and eat old fruits till the ninth year: until its fruit come, ye shall eat old fruits of the old.",,,
Leviticus,25,25,True,"And if thy brother who is with thee be poor, and should have sold part of his possession, and his kinsman who is nigh to him come, then he shall redeem the possession which his brother has sold.",,,
Leviticus,25,26,True,"And if one have no near kinsman, and he prosper with his hand, and he find sufficient money, even his ransom;",,,
Leviticus,25,28,True,"But if his hand have not prospered sufficiently, so as that he should restore the money to him, then he that bought the possessions shall have them till the sixth year of the release; and it shall go out in the release, and the owner shall return to his possession.",,,
Leviticus,25,29,True,"And if any one should sell an inhabited house in a walled city, then there shall be the ransom of it, until the time is fulfilled: its time of ransom shall be a full year.",,,
Leviticus,25,31,True,"But the houses in the villages which have not a wall round about them, shall be reckoned as the fields of the country: they shall always be redeemable, and they shall go out in the release.",,,
Leviticus,25,33,True,"And if any one shall redeem a house of the Levites, then shall their sale of the houses of their possession go out in the release; because the houses of the cities of the Levites are their possession in the midst of the children of Israel.",,,
Leviticus,25,35,True,"And if thy brother who is with thee become poor, and he fail in resources with thee, thou shalt help him as a stranger and a sojourner, and thy brother shall live with thee.",,,
Leviticus,25,36,True,"Thou shalt not receive from him interest, nor increase: and thou shalt fear thy God: I am the Lord: and thy brother shall live with thee.",,,
Leviticus,25,37,True,"Thou shalt not lend thy money to him at interest, and thou shalt not lend thy meat to him to be returned with increase.",,,
Leviticus,25,41,True,"and he shall go out in the release, and his children with him; and he shall go to his family, he shall hasten back to his patrimony.",,,
Leviticus,25,43,True,"Thou shalt not oppress him with labour, and shalt fear the Lord thy God.",,,
Leviticus,25,45,True,"And of the sons of the sojourners that are among you, of these ye shall buy and of their relations, all that shall be in your lands; let them be to you for a possession.",,,
Leviticus,25,46,True,"And ye shall distribute them to your children after you, and they shall be to you permanent possessions for ever: but of your brethren the children of Israel, one shall not oppress his brother in labours.",,,
Leviticus,25,47,True,"And if a stranger or sojourner with thee wax rich, and thy brother in distress be sold to the stranger or the sojourner that is with thee, or to a proselyte by extraction;",,,
Leviticus,25,50,True,"then shall he calculate with his purchaser from the year that he sold himself to him until the year of release: and the money of his purchase shall be as that of a hireling, he shall be with him from year to year.",,,
Leviticus,25,51,True,"And if any have a greater number of years than enough , according to these he shall pay his ransom out of his purchase-money.",,,
Leviticus,26,1,True,"I am the Lord your God: ye shall not make to yourselves gods made with hands, or graven; neither shall ye rear up a pillar for yourselves, neither shall ye set up a stone for an object in your land to worship it: I am the Lord your God.",,,
Leviticus,26,2,True,"Ye shall keep my sabbaths, and reverence my sanctuaries: I am the Lord.",,,
Leviticus,26,4,True,"then will I give you the rain in its season, and the land shall produce its fruits, and the trees of the field shall yield their fruit.",,,
Leviticus,26,6,True,"And I will give peace in your land, and ye shall sleep, and none shall make you afraid; and I will destroy the evil beasts out of your land,",,,
Leviticus,26,8,True,"And five of you shall chase a hundred, and a hundred of you shall chase tens of thousands; and your enemies shall fall before you by the sword.",,,
Leviticus,26,14,True,"But if ye will not hearken to me, nor obey these my ordinances,",,,
Leviticus,26,15,True,"but disobey them, and your soul should loathe my judgments, so that ye should not keep all my commands, so as to break my covenant,",,,
Leviticus,26,17,True,"And I will set my face against you, and ye shall fall before your enemies, and they that hate you shall pursue you; and ye shall flee, no one pursuing you.",,,
Leviticus,26,21,True,"And if after this ye should walk perversely, and not be willing to obey me, I will further bring upon you seven plagues according to your sins.",,,
Leviticus,26,23,True,"And if hereupon ye are not corrected, but walk perversely towards me,",,,
Leviticus,26,25,True,"And I will bring upon you a sword avenging the cause of my covenant, and ye shall flee for refuge to your cities; and I will send out death against you, and ye shall be delivered into the hands of your enemies.",,,
Leviticus,26,34,True,Then the land shall enjoy its sabbaths all the days of its desolation.,,,
Leviticus,26,35,True,"And ye shall be in the land of your enemies; then the land shall keep its sabbaths, and the land shall enjoy its sabbaths all the days of its desolation: it shall keep sabbaths which it kept not among your sabbaths, when ye dwelt in it.",,,
Leviticus,26,37,True,"And brother shall disregard brother as in war, when none pursues; and ye shall not be able to withstand your enemies.",,,
Leviticus,26,39,True,"And those who are left of you shall perish, because of their sins, and because of the sins of their fathers: in the land of their enemies shall they consume away.",,,
Leviticus,26,43,True,"And I will remember the land, and the land shall be left of them; then the land shall enjoy her sabbaths, when it is deserted through them: and they shall accept the punishment of their iniquities, because they neglected my judgments, and in their soul loathed my ordinances.",,,
Leviticus,26,45,True,"And I will remember their former covenant, when I brought them out of the land of Egypt, out of the house of bondage before the nations, to be their God; I am the Lord.",,,
Leviticus,27,7,True,"And if from sixty years old and upward, if it be a male, his valuation shall be fifteen didrachms of silver, and if a female, ten didrachms.",,,
Leviticus,27,9,True,"And if it be from the cattle that are offered as a gift to the Lord, whoever shall offer one of these to the Lord, it shall be holy.",,,
Leviticus,27,10,True,"He shall not change it, a good for a bad, or a bad for a good; and if he do at all change it, a beast for a beast, it and the substitute shall be holy.",,,
Leviticus,27,12,True,"And the priest shall make a valuation between the good and the bad, and accordingly as the priest shall value it, so shall it stand.",,,
Leviticus,27,15,True,"And if he that has sanctified it should redeem his house, he shall add to it the fifth part of the money of the valuation, and it shall be his.",,,
Leviticus,27,20,True,"And if he do not redeem the field, but should sell the field to another man, he shall not after redeem it.",,,
Leviticus,27,22,True,"And if he should consecrate to the Lord of a field which he has bought, which is not of the field of his possession,",,,
Leviticus,27,24,True,"And in the year of release the land shall be restored to the man of whom the other bought it, whose the possession of the land was.",,,
Leviticus,27,26,True,"And every first-born which shall be produced among thy cattle shall be the Lord's, and no man shall sanctify it: whether calf or sheep, it is the Lord's.",,,
Leviticus,27,27,True,"But if he should redeem an unclean beast, according to its valuation, then he shall add the fifth part to it, and it shall be his; and if he redeem it not, it shall be sold according to its valuation.",,,
Leviticus,27,29,True,"And whatever shall be dedicated of men, shall not be ransomed, but shall be surely put to death.",,,
Leviticus,27,31,True,"And if a man should at all redeem his tithe, he shall add the fifth part to it, and it shall be his.",,,
Leviticus,27,32,True,"And every tithe of oxen, and of sheep, and whatsoever may come in numbering under the rod, the tenth shall be holy to the Lord.",,,
Leviticus,27,33,True,"Thou shalt not change a good for a bad, or a bad for a good; and if thou shouldest at all change it, its equivalent also shall be holy, it shall not be redeemed.",,,
Malachi,1,1,True,"The burden of the word of the Lord to Israel by the hand of his messenger. Lay it , I pray you, to heart.",,,
Malachi,1,2,True,"I have loved you, saith the Lord. And ye said, Wherein hast thou loved us? Was not Esau Jacob's brother? saith the Lord: yet I loved Jacob,",,,
Malachi,1,7,True,"In that ye bring to mine altar polluted bread; and ye said, Wherein have ye polluted it? In that ye say, The table of the Lord is polluted, and that which was set thereon ye have despised.",,,
Malachi,1,9,True,"And now intreat the face of your God, and make supplication to him. These things have been done by your hands; shall I accept you? saith the Lord Almighty.",,,
Malachi,1,10,True,"Because even among you the doors shall be shut, and one will not kindle the fire of mine altar for nothing, I have no pleasure in you, saith the Lord Almighty, and I will not accept a sacrifice at your hands.",,,
Malachi,1,11,True,"For from the rising of the sun even to the going down thereof my name has been glorified among the Gentiles; and in every place incense is offered to my name, and a pure offering: for my name is great among the Gentiles, saith the Lord Almighty.",,,
Malachi,1,13,True,"And ye said, These services are troublesome: therefore I have utterly rejected them with scorn, saith the Lord Almighty: and ye brought in torn victims, and lame, and sick: if then ye should bring an offering, shall I accept them at your hands? saith the Lord Almighty.",,,
Malachi,1,14,True,"And cursed is the man who had the power, and possessed a male in his flock, and whose vow is upon him, and who sacrifices a corrupt thing to the Lord: for I am a great King, saith the Lord Almighty, and my name is glorious among the nations.",,,
Malachi,2,1,True,"And now, O priests, this commandment is to you.",,,
Malachi,2,2,True,"If ye will not hearken, and if ye will not lay it to heart, to give glory to my name, saith the Lord Almighty, then I will send forth the curse upon you, and I will bring a curse upon your blessing: yea, I will curse it, and I will scatter your blessing, and it shall not exist among you, because ye lay not this to heart.",,,
Malachi,2,8,True,"But ye have turned aside from the way, and caused many to fail in following the law: ye have corrupted the covenant of Levi, saith the Lord Almighty.",,,
Malachi,2,10,True,"Have ye not all one father? Did not one God create you? why have ye forsaken every man his brother, to profane the covenant of your fathers?",,,
Malachi,2,11,True,"Juda has been forsaken, and an abomination has been committed in Israel and in Jerusalem; for Juda has profaned the holy things of the Lord, which he delighted in, and has gone after other gods.",,,
Malachi,2,12,True,"The Lord will utterly destroy the man that does these things, until he be even cast down from out of the tabernacles of Jacob, and from among them that offer sacrifice to the Lord Almighty.",,,
